config_hash,case_id,repetition,instance_id,seed,coupling_pair_id,coupling_seed,family,generator_version,research_question_id,instance_origin,is_adversarial,universe_size,set_count,k,parameters,incidence_count,covered_element_count,unique_set_count,actual_density,mean_set_size,pairwise_overlap_mean_jaccard,pairwise_overlap_total_pairs,pairwise_overlap_valid_pairs,coverage_skew_gini,duplicate_set_count,duplicate_set_ratio,dominated_set_count,dominated_set_ratio,dominated_unique_ratio,preprocessed_set_count,adversarial_severity,realized_trap_fraction,known_optimum,optimum_source,optimum_selected,proof_kind,schema_version
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,867,09abe01367f4f35f09af0e1242af06bc5388136a0974e2a8c122f714bd46a3a8,14525675900305776595,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",331,33,16,0.43098958333333331,20.6875,0.65065452518819589,120,120,0.51353088641768974,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,868,4f7d674f5b651e9097445913232400eeb869339c6990953ad179e24a7337e588,14525675900305776596,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",318,39,16,0.4140625,19.875,0.56479777146348298,120,120,0.49364378429011108,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,869,9b08054e36fecad7d4fa8c7f5ceaae66cd3313ee4955f230b6e844de5ceaef86,14525675900305776597,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",328,33,16,0.42708333333333331,20.5,0.6565690167990893,120,120,0.51504929942916455,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,870,20919a432e14f3dad98a4bd6b551e430283871226c5dbdeb941d30a760fe1784,14525675900305776598,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",333,39,16,0.43359375,20.8125,0.63572444063885847,120,120,0.49996805315954251,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,871,77fc907988c94a05e6c1d26133140a2071b4e7c5a23e1c562cda1a47e53dd1e4,14525675900305776599,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",327,35,16,0.42578125,20.4375,0.63926977725709611,120,120,0.51200468475502636,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,872,3d3d654b8d7ff9969cd995c1015b4b2ec57233903a48967802beb9a54607d13c,14525675900305776600,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",339,40,16,0.44140625,21.1875,0.61494857890921351,120,120,0.48295989455846355,0,0,4,0.25,0.25,12,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,873,0a58ad5f9cff202d7a9206e0c3b9c25ae56f327e3cad0f5f35665e14f7e720fc,14525675900305776601,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",334,35,16,0.43489583333333331,20.875,0.64380852135306166,120,120,0.49738820231876674,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,874,83b13cf5a057031a23696479f2d13cc13f50a258361c05899b361958c214a8ef,14525675900305776602,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",327,37,16,0.42578125,20.4375,0.6478003017513887,120,120,0.51369640184787557,0,0,4,0.25,0.25,12,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,875,13c95fb7129e651587b9c012a5484a7e799cdc83fab19220d6cda90359fc930a,14525675900305776603,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",341,39,16,0.44401041666666669,21.3125,0.63059932554072984,120,120,0.48574280900979599,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,876,3e550bfc7565eb20ed4cf57a152fe53260535e029fe358e969d08622e5e0aeb8,14525675900305776604,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",330,37,16,0.4296875,20.625,0.64210005057318897,120,120,0.50831721470019342,0,0,3,0.1875,0.1875,13,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,877,93c365e9a8d86bf68fe0481b8217220db76009d74cdc72ac324beb97fafa56a2,14525675900305776605,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",306,35,16,0.3984375,19.125,0.58240318892936338,120,120,0.5207898762341816,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,878,ae3881412f8b6acfa346fd82fd4b37bbe424a6dd43374b7c6111a4824b8c4f0b,14525675900305776606,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",345,40,16,0.44921875,21.5625,0.6381411901904156,120,120,0.48109774899784152,0,0,3,0.1875,0.1875,13,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,879,363273ab40dd932b4a3a989a432e478bd38e269176626117be050327026bd0ff,14525675900305776607,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",318,40,16,0.4140625,19.875,0.57884128955936798,120,120,0.49658771577679645,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,880,967d18b67c644c46df146f7c690f2bf9af005790f693461cdd2ec6fa95be4f81,14525675900305776608,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",316,32,16,0.41145833333333331,19.75,0.62620191583778539,120,120,0.51844869377861569,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,881,8460bf336c8fbea4947046e842b67e3890146c52f7bfcc14a87d170519b5d283,14525675900305776609,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",312,37,16,0.40625,19.5,0.56897293708706753,120,120,0.49536279323513366,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,882,94831bc3637e63c4d269216fa5d1f554837ff305fd08f7d148e17af6d3d6ba23,14525675900305776610,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",317,38,16,0.41276041666666669,19.8125,0.57285751646768723,120,120,0.49996644070071816,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,883,1733bdae944dea92369a925328fd1c0f5a34b75db147779092ef1f600a7c36f2,14525675900305776611,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",320,38,16,0.41666666666666669,20,0.59259924625229476,120,120,0.50186170212765957,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,884,1d81c8fb542827f852e143509082ec48777abe6e8313510df8848e29634db881,14525675900305776612,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",325,36,16,0.42317708333333331,20.3125,0.60422685104750318,120,120,0.49970540098199673,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,885,cc5ca7366cd9180f912c9a62b5ea695d1be799f4ae2cdea19e6b2249d793b1e6,14525675900305776613,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",319,35,16,0.41536458333333331,19.9375,0.60794696111725099,120,120,0.50870406189555128,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,886,06e3fd1ffec212eea24a79b55366683a627270999042ff6b29292d53acbced93,14525675900305776614,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",314,40,16,0.40885416666666669,19.625,0.54086227742124793,120,120,0.48326331481230517,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,887,d85d97cff9c04cb34bb895d206ae8c60e58a89486a0f506553b501bd23e99c37,14525675900305776615,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",318,40,16,0.4140625,19.875,0.52211894869110009,120,120,0.46955707212632142,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,888,ccd83fb1e464af5391609fb66ab6d7ffba259d169f68a6832804c318b9280bad,14525675900305776616,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",325,36,16,0.42317708333333331,20.3125,0.64389430081459065,120,120,0.51502454991816693,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,889,6db564417de7b29fa6a03081a37bb4cdaaf947a2c7d4e231f6a63e91cea1dbcd,14525675900305776617,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",331,39,16,0.43098958333333331,20.6875,0.62097859881618001,120,120,0.49836086649096867,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,890,95e63b40faaff026e5433421aa3aa01f5d029b528cc86e7144f3f6b74d291d04,14525675900305776618,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",346,37,16,0.45052083333333331,21.625,0.64947096442883634,120,120,0.48862378551223712,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,891,40c2471721dda3184f5a26d64a2d6a0cd7ef77fa691a49844fd9f3aca93e9566,14525675900305776619,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",326,34,16,0.42447916666666669,20.375,0.62434675019207753,120,120,0.50450332854718705,0,0,3,0.1875,0.1875,13,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,892,8a8fb562e35338f032002f0134176e772f04fed3710715712973c47beeff81ab,14525675900305776620,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",330,34,16,0.4296875,20.625,0.63044160462457566,120,120,0.50676982591876207,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,893,805e53050201670d75e18ae0c422b2defe92107b405932fc90024a66d2138d17,14525675900305776621,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",347,38,16,0.45182291666666669,21.6875,0.65568453250480985,120,120,0.49058801888527809,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,894,131be878f6c744ba4d8a076a8ed22b0d2561f565be7b34294ffdeda355662f99,14525675900305776622,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",328,37,16,0.42708333333333331,20.5,0.60610356991972436,120,120,0.49558899844317594,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,895,6ffb51d9692418d3f709c44481c110b5d0523cc3b3b748f79b0f093e0ff489db,14525675900305776623,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",330,39,16,0.4296875,20.625,0.61702034003533257,120,120,0.50135396518375241,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,896,15fee6a995d229b47be4f0b5ab10eadc6ea7a405ea0fab13360b1d15e4c78f75,14525675900305776624,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",334,41,16,0.43489583333333331,20.875,0.58607118042525341,120,120,0.48057077334692316,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,897,219db1a91f030e0eb082c26db4d41288e4d677fca6d3945feaca48279cca4ab6,14525675900305776625,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",329,34,16,0.42838541666666669,20.5625,0.6549286390608855,120,120,0.51600594968634805,0,0,4,0.25,0.25,12,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,898,e5c4f93bb596b0c4ead465a7de05a110276deaee875d785f1b2abea5126a4188,14525675900305776626,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",325,40,16,0.42317708333333331,20.3125,0.57447655297899936,120,120,0.47495908346972177,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,899,1c89aefb3f2084d2a06529edbfbcae6473d5bbebf2804c51e350d2121af0eeb8,14525675900305776627,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",326,39,16,0.42447916666666669,20.375,0.58205512594786712,120,120,0.48466257668711654,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,900,d30689a3294da081d4ebdd73fe684104f276987e6218a21955b5f5673de47dde,14525675900305776628,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",329,42,16,0.42838541666666669,20.5625,0.58662780721728069,120,120,0.48017849059044171,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,901,422dc6f62da32b11acf16b3135ae9adcf4c89e5d43adca430ddc884f5dfdb499,14525675900305776629,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",320,38,16,0.41666666666666669,20,0.59317177870438742,120,120,0.50757978723404251,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,902,3ac50004201968818369cb53c627e1e1ed19f9badfd3bfe15a9d7d8e25a02017,14525675900305776630,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",317,36,16,0.41276041666666669,19.8125,0.5800624083747522,120,120,0.49875830592657228,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,903,e221fe7944046eafc0a18947e2b20083793c86907ea974035d27a4efa69ed52c,14525675900305776631,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",329,38,16,0.42838541666666669,20.5625,0.62393633318483388,120,120,0.49660479855138073,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,904,62135181ec76e3585ab62369c69433088c5d64300b8ee933a51bb1bff00510d8,14525675900305776632,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",322,33,16,0.41927083333333331,20.125,0.65567319268225066,120,120,0.52821461609620723,0,0,3,0.1875,0.1875,13,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,905,9b73438818ce42f38d6ee7f2fd969579b30ff4f9648f78ca1d10fbbff38cabe6,14525675900305776633,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",317,35,16,0.41276041666666669,19.8125,0.61058733967829426,120,120,0.50976575609101282,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,906,5ef2cfe0361beff065a25ae976870b91fe04b4a0f4434b9cfa3d042822c09e81,14525675900305776634,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",321,35,16,0.41796875,20.0625,0.61153335137755427,120,120,0.50500430834493271,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,907,5ae644977862456f08278cc7319654c737939e92ea943928697b4c80443bbd4b,14525675900305776635,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",351,36,16,0.45703125,21.9375,0.6868039750128081,120,120,0.49724192277383766,0,0,3,0.1875,0.1875,13,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,908,e938c3673dea4de5a0f0b4ebdfddde5eb9c080d5fa4fd48f5a48383a0ace6d40,14525675900305776636,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",325,34,16,0.42317708333333331,20.3125,0.62523129266064048,120,120,0.50559738134206222,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,909,2fee82fa069f752f060d5b87a0f09cdd1d5bee8f7e64dc944b5779e872d398fa,14525675900305776637,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",322,37,16,0.41927083333333331,20.125,0.61038329672206482,120,120,0.50601295097132282,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,910,25fed1bf5e2fc2dc6452eb92f5f7c166914895a48d140164f1185cf5013f44cd,14525675900305776638,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",325,41,16,0.42317708333333331,20.3125,0.57293980747628914,120,120,0.47810147299509004,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,911,6c2ec4fd8cf1cac4debc8d31c8210e2c2a3ee95e0af43987d189ec749ab9dec7,14525675900305776639,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",324,37,16,0.421875,20.25,0.60363862509258559,120,120,0.50065668505384819,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,912,dbd52acbebbabd1bab900f3762c8984a3dac9d3d193fbd523dd93478a1d49d75,14525675900305776640,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",335,37,16,0.43619791666666669,20.9375,0.642797574158956,120,120,0.49977770720863768,0,0,8,0.5,0.5,8,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,913,690d172be1ecd0206be6c966a2ac18b09af535a2ab5f16f6c6eedda66cde1fef,14525675900305776641,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",313,33,16,0.40755208333333331,19.5625,0.59279857588734397,120,120,0.51410509142818295,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,914,dd1b34a89411bf13cfb1ad730f7f3ab99264d39176fbc39b72bcbdef32812b2c,14525675900305776642,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",321,34,16,0.41796875,20.0625,0.60625571623760022,120,120,0.51017432226420101,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,915,759d1caf5dd27eecd96e2ba7f41c9148c59c94df97d2c9a68d755832b65bcd2c,14525675900305776643,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",335,39,16,0.43619791666666669,20.9375,0.62116020512378589,120,120,0.49164814226738646,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,916,d9514ead7493753212b698f996888013bde7879d0a2451f253ea08aa161b50ea,14525675900305776644,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",326,38,16,0.42447916666666669,20.375,0.63518174892462753,120,120,0.51390157942827308,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,917,0719cf683d8a7d9f84501c0ef4a725a6d4d9c49595fd8b6ec9dfb11e1e128b0e,14525675900305776645,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",329,35,16,0.42838541666666669,20.5625,0.61616208866789834,120,120,0.49544072948328266,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,918,1fcd83bc0a2af31886273608d2a0bd94a22c63c5433a8156dea9a6314227e561,14525675900305776646,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",326,39,16,0.42447916666666669,20.375,0.58341864399598031,120,120,0.48427098290040466,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,919,4d83fc19085ce055ec63cd7802ee2231d34b70933f167f8225cca25537066032,14525675900305776647,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",324,39,16,0.421875,20.25,0.60698052330117547,120,120,0.49934331494615181,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,920,e28fbeba998903321c7ae6b30fd1e0b193312d2c9d2d9a9b418f4595aa7e8dba,14525675900305776648,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",341,41,16,0.44401041666666669,21.3125,0.6077692933905452,120,120,0.4738878143133462,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,921,d9c34b27c399f51ae88afc789deb85a7d229948d8c965aeca0ebdfb3aa16e67b,14525675900305776649,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",324,40,16,0.421875,20.25,0.59462244753367932,120,120,0.498555292881534,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,922,d57e094c9d181302309643ecbfcd468d458a6c16097789e0e3bafdb19545fe75,14525675900305776650,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",329,39,16,0.42838541666666669,20.5625,0.58943458713579899,120,120,0.48677488197633062,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,923,0e77e0a0b50b9ddf93d17f8a7acd76c1151beb6a866380650aab7ce0b137088e,14525675900305776651,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",329,36,16,0.42838541666666669,20.5625,0.63852541118301986,120,120,0.50061436978594065,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,924,a040959f4ac62672d7dfde9b8b607cb3c8cd4dbcc446f795d30221dbe2af8073,14525675900305776652,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",321,35,16,0.41796875,20.0625,0.61457628323607827,120,120,0.5048717438854643,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,925,8e624c12cf2a08c864ab130ca8885e56e0736b31bb218efa760b1ef132d51386,14525675900305776653,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",324,39,16,0.421875,20.25,0.59074013239199397,120,120,0.49080640924612556,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,926,ffb99058d07802028d78f002d12e4800a1b02a649a5e9fa7e97a7bd5542fac01,14525675900305776654,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",312,36,16,0.40625,19.5,0.59343665419390057,120,120,0.5162302236770322,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,927,e20794f6a045bdbca79d04bcfbf7c589982c035d2b30297ad899248e0671c1c4,14525675900305776655,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",338,41,16,0.44010416666666669,21.125,0.57942504430590169,120,120,0.46997356162658943,0,0,0,0,0,16,,,,,,,2
